2.64,58
3.75,26
2.68,25
3.91,15
3.48,47
2.60,51
3.15,33
3.97,35
2.43,59
2.72,59
3.26,16
3.12,59
2.76,48
3.81,49
2.93,35
3.24,17
3.01,59
2.85,23
3.42,59
2.85,59
3.25,36
3.25,36
3.03,59
2.37,47
3.52,57
2.51,36
3.22,33
3.29,57
3.40,44
2.85,48
2.97,22
2.74,25
2.60,24
3.43,44
2.43,25
2.80,32
2.62,18
2.86,39
3.00,26
2.39,28
3.55,23
2.81,25
3.08,10
2.59,23
2.53,14
2.55,36
3.17,26
2.54,50
3.81,11
3.20,43
3.79,41
3.13,29
3.20,19
2.38,52
3.56,54
2.52,59
2.38,33
3.97,17
3.42,16
3.04,42
3.56,15
2.51,23
2.87,10
3.87,14
2.80,740
2.84,44
2.68,59
2.66,26
3.80,37
3.33,50
2.54,50
2.60,49
3.60,58
2.97,43
2.72,58
3.83,57
3.19,16
3.74,60
3.26,50
3.71,26
3.71,21
3.85,26
3.95,25
2.55,49
3.90,34
3.53,18
3.33,26
3.82,22
3.49,39
2.34,49
3.72,28
2.96,27
2.41,19
2.46,56
2.55,51
3.93,19
3.61,59
3.08,59
3.39,27
2.40,26
2.65,18
2.43,33
2.61,32
2.87,33
3.96,35
3.27,15
2.65,26
2.51,58
2.51,54
2.44,57
2.67,22
2.98,51
3.37,58
3.26,36
3.23,14
3.18,47
2.74,24
3.02,24
2.76,32
3.92,25
3.14,38
3.98,25
3.64,29
3.58,14
3.22,14
3.83,29
3.56,18
2.56,24
3.74,15
3.66,18
2.70,40
3.10,26
3.71,33
3.25,19
2.94,37
3.03,19
3.71,42
3.75,34
3.67,35
3.85,39
2.34,40
3.92,18
3.53,49
2.80,42
2.43,52
3.82,23
2.51,16
3.59,59
2.89,51
3.17,56
2.89,25
2.89,26
2.35,16
3.70,51
2.67,49
3.61,18
2.69,22
3.61,15
2.65,39
2.43,25
2.62,27
2.81,18
3.18,18
3.06,20
3.28,40
2.44,18
3.48,10
3.76,28
2.55,29
2.46,25
2.85,27
2.36,29
2.64,50
2.88,56
3.64,49
2.98,57
3.95,60
3.22,36
3.04,36
2.55,54
3.41,17
2.65,47
2.76,42
2.90,27
2.77,43
2.72,58
3.28,56
2.68,17
3.49,38
2.86,42
3.80,47
2.51,60
3.81,40
2.59,18
3.24,26
3.07,40
3.98,47
2.59,15
3.11,59
2.78,14
2.77,57
3.47,18
4.00,48
3.26,45
2.37,60
2.74,57
2.68,59
3.89,18
3.54,25
3.61,42
3.04,23
2.95,10
2.73,18
3.79,22
3.26,42
3.42,35
3.73,17
3.81,26
3.47,17
2.83,36
2.77,10
3.32,39
3.93,37
2.95,36
2.88,44
3.50,26
3.46,11
2.41,26
2.34,33
3.73,35
3.03,11
3.55,18
3.20,37
2.42,23
2.48,43
3.00,20
3.71,57
3.58,18
2.53,58
2.94,21
2.52,40
3.51,44
2.60,20
3.60,58
3.45,36
2.78,10
3.77,18
3.06,17
3.14,47
2.40,16
3.58,29
3.38,27
3.71,58
3.26,43
3.74,26
3.83,59
3.52,33
3.29,49
3.65,15
2.85,48
3.34,29
3.03,24
3.14,58
3.57,32
3.39,59
3.91,17
2.35,42
2.90,35
3.32,27
3.08,38
2.80,15
2.50,41
3.18,39
2.98,58
3.11,50
2.98,59
3.17,49
3.85,14
2.90,59
2.58,41
3.03,36
2.37,51
3.56,28
2.89,49
2.82,39
2.66,20
3.30,25
3.88,18
3.49,18
2.91,59
2.97,35
3.49,18
3.06,19
3.36,22
3.59,47
2.77,51
2.69,26
3.35,11
3.59,42
3.74,36
2.76,21
3.52,16
3.43,33
2.83,49
2.72,26
3.65,47
2.90,57
3.44,42
2.54,58
3.75,60
3.10,10
3.16,36
3.52,58
2.40,29
2.62,44
3.44,39
3.66,44
3.62,58
2.91,58
3.34,36
3.25,27
3.14,22
3.58,58
2.69,20
3.53,59
2.76,51
2.54,58
3.76,42
2.65,59
3.72,18
3.52,47
3.14,48
2.90,40
3.40,37
3.60,57
2.82,44
2.52,35
2.58,24
3.41,25
3.69,34
3.11,23
3.56,59
3.18,37
2.49,32
3.02,16
2.48,49
3.26,23
2.96,59
3.55,44
2.99,18
2.36,10
3.04,52
2.91,39
2.39,60
2.34,58
3.67,11
3.59,26
3.41,14
3.86,36
3.33,26
3.92,26
2.66,33
3.00,18
3.78,52
3.37,10
3.97,59
2.67,20
3.28,10
3.64,42
3.54,740
3.58,15
3.46,59
3.54,41
2.49,17
3.93,39
2.43,44
2.66,740
3.90,29
3.23,14
3.98,18
2.48,58
2.93,33
2.33,20
3.59,39
3.61,26
3.24,26
3.04,36
2.83,58
3.90,44
2.39,35
3.80,10
2.36,39
3.15,42
3.59,44
2.61,23
3.03,26
3.02,42
2.75,29
3.44,28
3.14,50
3.77,26
3.96,23
3.25,45
3.96,19
2.98,60
3.08,26
2.42,51
2.55,47
2.65,57
3.72,51
3.92,11
2.68,57
2.34,36
3.33,59
3.63,44
3.11,27
3.42,41
3.21,39
2.96,60
2.38,47
3.32,22
2.49,52
2.76,58
3.86,20
2.92,47
2.94,36
2.83,58
2.45,56
2.64,36
2.62,56
3.12,39
2.37,51
2.43,59
3.21,52
2.87,16
3.19,26
3.43,11
3.04,23
3.11,45
3.85,36
3.20,59
3.74,52
3.85,58
3.04,40
3.72,47
3.51,17
3.23,50
3.28,28
3.85,21
2.96,42
2.87,58
3.33,14
3.31,58
3.37,34
2.79,50
3.39,22
4.00,36
2.75,24
2.81,20
2.48,34
3.14,10
3.46,59
2.63,50
3.80,60
3.85,27
3.04,16
2.38,27
2.94,59
2.88,24
3.63,21
3.67,17
2.41,22
3.08,58
2.82,26
2.38,57
2.40,59
2.41,50
3.69,42
3.39,740
2.55,26
2.56,39
3.36,26
3.58,59
3.60,34
2.61,26
2.78,26
2.49,47
3.98,58
2.96,36
3.53,26
3.06,35
3.62,19
3.66,10
2.47,29
2.43,11
2.68,35
2.44,25
3.91,58
3.33,40
2.51,27
3.27,36
3.82,16
3.98,42
2.63,18
2.92,38
2.54,18
3.30,36
3.74,59
3.58,40
2.91,32
2.53,37
3.99,57
2.64,29
2.55,42
2.83,56
3.89,39
3.12,48
3.71,25
3.53,59
3.87,15
3.06,21
3.88,60
2.66,44
3.47,14
2.58,48
2.52,740
3.43,36
2.82,36
2.52,58
3.76,14
3.32,32
3.28,11
2.63,22
2.74,47
3.62,26
3.65,48
2.37,56
3.75,51
2.63,26
2.84,58
2.54,49
3.24,52
3.52,39
2.51,59
3.16,18
2.85,51
3.46,59
3.03,48
3.27,10
2.76,32
2.75,19
3.28,36
3.88,58
3.75,39
2.94,50
3.72,59
3.38,57
3.34,58
3.93,14
2.81,26
2.52,10
2.83,50
3.83,58
2.83,49
2.48,42
3.64,56
2.36,26
2.78,18
2.39,60
2.94,19
2.56,45
3.21,22
2.35,54
3.21,42
2.57,54
3.30,47
3.54,40
3.09,58
2.92,48
3.54,45
3.89,19
3.16,11
3.94,59
3.49,11
3.63,42
3.34,33
2.95,47
3.05,35
2.65,59
3.03,47
3.97,44
3.76,33
2.74,49
2.87,33
2.75,26
3.73,56
3.59,16
3.73,27
2.48,22
2.58,59
3.07,58
3.16,28
3.96,23
2.89,33
2.79,35
2.93,22
3.20,27
2.92,59
3.14,36
3.02,36
2.69,52
3.44,47
3.61,28
3.52,49
3.64,16
2.48,44
3.39,51
2.50,49
2.48,41
2.54,26
3.80,47
3.47,14
2.94,18
3.44,19
2.50,18
2.38,36
3.71,47
3.00,26
3.72,11
3.79,11
3.11,51
3.30,18
3.95,15
2.46,58
3.20,24
3.71,17
2.58,21
2.98,20
2.47,10
2.73,26
2.35,22
2.50,20
3.87,49
3.47,41
2.68,35
4.00,32
2.76,27
3.09,17
3.11,25
2.42,10
2.47,36
3.31,41
3.96,15
2.73,27
3.23,16
3.51,47
3.30,40
3.78,28
3.06,26
3.34,15
3.16,51
2.98,22
3.24,57
3.21,41
3.39,39
3.07,37
3.82,15
3.58,28
3.29,15
3.11,58
3.74,34
3.81,21
2.92,59
2.92,58
3.78,26
2.87,40
2.58,27
2.60,42
2.89,50
2.50,45
3.51,18
3.82,18
2.34,20
3.99,54
3.14,41
2.79,23
2.72,25
3.13,37
2.82,740
2.44,41
3.15,35
2.37,26
2.40,59
3.76,26
2.41,42
2.84,39
3.40,58
2.55,25
3.53,17
3.28,60
3.32,24
3.80,36
3.46,17
2.52,37
2.75,10
3.62,26
2.36,26
3.13,23
3.26,49
3.65,60
2.78,35
2.84,18
2.52,48
3.20,43
2.79,35
3.02,24
2.46,44
3.42,49
3.72,60
3.25,33
2.53,25
3.31,25
3.87,10
2.67,14
3.25,14
3.54,58
3.63,48
3.35,32
3.72,19
2.35,41
3.39,54
3.18,19
2.47,26
3.93,41
3.01,25
3.10,14
3.81,26
2.80,14
2.44,41
3.86,26
3.84,44
3.19,59
2.89,51
3.05,18
2.99,33
3.20,41
3.12,29
4.00,16
2.75,35
3.83,16
2.43,18
3.61,28
2.45,45
2.80,28
3.13,42
3.39,42
3.62,50
3.12,34
3.01,58
3.61,60
3.40,59
2.78,45
2.37,18
3.23,25
2.51,59
2.49,51
2.76,23
3.60,19
3.06,41
3.11,27
2.75,42
2.61,35
3.70,60
3.87,22
3.08,16
3.33,26
2.34,32
3.86,49
3.96,25
3.30,33
2.99,19
3.30,60
3.64,26
2.93,28
2.76,40
2.65,42
3.60,18
2.49,23
3.68,22
3.66,25
2.39,45
3.83,50
2.65,10
2.88,45
2.81,49
2.38,42
2.38,15
3.96,59
3.55,18
2.62,44
3.88,59
3.04,60
3.87,11
2.39,56
3.20,22
3.61,38
2.37,24
3.06,10
2.71,26
3.37,740
3.00,26
2.71,59
2.34,26
2.61,58
2.72,29
2.67,42
3.10,18
3.32,15
3.59,51
2.37,17
3.98,26
3.22,59
2.42,43
3.85,17
2.45,42
3.18,10
2.80,19
3.45,51
2.61,58
3.08,40
2.49,35
3.67,21
2.36,33
3.38,25
3.47,34
2.55,48
2.76,42
2.58,16
3.25,23
2.91,41
3.08,42
2.46,49
3.22,58
3.87,40
2.86,51
3.55,26
3.93,33
3.91,20
3.02,50
3.25,28
2.68,22
2.75,14
3.52,59
3.38,40
3.56,23
3.20,34
3.60,33
3.15,42
3.05,38
3.41,43
2.89,40
2.83,50
3.64,50
2.83,37
3.89,33
2.64,49
2.42,10
3.83,34
3.56,33
2.39,33
3.05,60
3.89,35
3.60,36
2.48,45
3.29,39
3.84,18
3.85,47
3.43,60
3.39,58
3.17,10
2.50,38
3.55,28
3.26,59
3.12,41
3.53,52
2.62,17
2.74,29
3.07,39
3.42,41
3.61,18
3.31,50
3.25,26
3.10,18
2.37,37
3.76,58
3.69,11
2.95,33
2.44,10
2.92,18
2.34,56
3.25,56
3.81,42
2.41,33
2.96,41
2.94,36
2.66,56
2.59,60
2.94,57
3.84,18
2.60,50
2.76,57
2.60,16
2.46,22
3.03,58
3.18,15
3.07,60
2.93,42
2.83,25
3.89,50
3.63,42
2.43,11
2.39,40
2.89,24
3.51,14
2.73,28
2.92,40
2.52,33
2.37,42
3.80,29
2.68,17
3.87,26
2.83,20
3.82,41
3.98,26
3.38,26
2.45,48
3.58,56
3.76,39
3.81,21
3.14,45
3.74,57
2.54,43
3.07,11
3.71,33
2.55,36
2.47,38
2.68,26
3.32,47
3.84,60
2.71,47
3.88,18
4.00,59
2.76,60
2.34,40
3.05,41
2.87,10
3.85,27
3.88,17
3.01,50
3.13,33
2.69,36
3.60,18
3.43,42
2.80,25
3.98,59
2.73,21
2.71,36
2.41,10
3.90,29
3.50,15
2.34,28
3.42,10
3.70,27
3.57,25
2.74,26
3.58,28
2.38,49
3.21,33
2.45,20
3.38,14
2.63,42
3.46,45
2.87,41
2.99,34
2.72,26
3.48,26
3.53,50
2.47,26
2.83,33
3.52,22
2.37,36
3.90,14
2.58,60
3.98,54
3.32,21
2.76,22
2.69,39
2.89,26
3.70,22
3.35,28
3.75,22
3.77,16
2.63,27
2.90,26
3.56,22
2.70,58
3.29,51
2.64,18
3.22,27
3.91,28
3.54,39
2.56,50
3.62,32
3.76,11
2.85,32
2.48,59
3.94,49
3.00,60
3.56,36
3.42,56
2.45,22
2.82,26
3.97,740
3.94,35
3.47,50
3.95,54
3.05,27
3.45,26
2.76,25
3.73,33
3.42,43
3.12,10
3.04,22
3.52,18
3.38,20
3.09,42
2.46,57
3.52,41
2.87,47
3.20,58
2.67,47
2.98,49
3.33,42
2.44,22
4.00,58
3.75,58
3.57,34
3.79,37
3.08,37
3.63,35
3.42,18
2.38,10
2.93,35
2.47,27
3.75,15
3.03,25
2.64,60
3.76,20
3.08,35
3.94,29
3.24,20
3.82,28
3.05,22
3.23,16
3.88,60
2.95,44
3.39,18
3.19,10
3.57,23
2.49,23
3.12,21
3.46,28
2.46,28
3.09,35
3.11,18
3.79,33
2.47,10
3.39,35
3.80,27
2.80,10
2.64,23
3.36,40
3.54,25
3.22,26
3.50,33
3.83,49
2.41,14
3.67,11
3.46,17
3.69,60
3.16,35
2.82,17
2.61,26
2.54,59
3.77,50
3.24,16
3.69,20
3.65,20
2.93,60
2.85,41
2.87,28
2.96,10
3.27,22
2.81,50
2.85,40
3.47,33
2.86,60
2.44,26
2.52,42
3.40,59
3.47,41
3.32,42
2.65,57
3.51,32
3.37,18
3.53,18
3.69,39
2.95,39
2.59,18
3.37,60
2.40,18
3.18,19
3.19,24
3.46,58
3.82,10
2.41,27
3.71,38
3.28,59
2.54,59
3.59,57
2.57,28
2.65,27
2.87,34
3.69,25
2.85,21
3.63,54
3.22,26
3.93,42
3.54,22
3.13,42
2.40,37
2.75,56
2.52,59
3.44,42
3.36,57
3.76,59
2.68,10
2.62,19
3.60,47
3.31,29
2.89,10
2.77,37
3.42,41
2.39,38
2.88,36
2.62,33
3.54,58
2.49,60
3.21,36
3.27,50
3.11,39
2.40,18
2.55,38
3.43,34
3.71,43
2.89,20
3.14,36
3.56,40
3.40,23
3.15,18
3.05,15
3.28,27
3.68,18
2.75,59
2.60,11
2.59,740
3.14,59
3.86,33
3.27,35
2.76,60
3.10,18
3.01,740
3.20,59
2.97,17
3.12,740
3.34,42
3.19,60
2.44,50
2.39,18
2.99,18
2.53,14
3.86,39
3.72,35
2.97,45
3.86,10
3.25,58
2.78,21
3.84,48
3.39,740
3.88,26
2.62,17
2.55,45
3.36,18
2.80,41
2.79,26
2.51,39
2.39,52
3.46,37
2.88,26
2.86,17
3.14,26
3.71,47
2.63,42
2.89,24
2.79,18
2.95,50
2.50,60
3.85,37
3.93,42
3.99,10
3.74,34
2.77,26
3.97,10
2.62,26
2.70,36
2.56,35
2.97,56
2.35,40
2.98,39
2.59,27
2.64,15
3.37,18
3.75,44
2.65,25
2.70,33
2.58,51
3.81,48
3.84,52
3.64,28
3.63,25
2.38,33
3.55,18
